cellline,drug,ic50,tissue
ACH-000945,24785538,0.887693,LUAD
ACH-000853,24785538,1.150411,NA
ACH-000358,24785538,2.618112,SCLC
ACH-000491,24785538,1.081373,COAD/READ
ACH-000775,24785538,-3.504698,NA
ACH-000403,24785538,-1.642522,COAD/READ
ACH-000789,24785538,-1.866311,NA
ACH-000355,24785538,1.57162,SCLC
ACH-000416,24785538,-0.080954,LUAD
ACH-000292,24785538,1.985389,SCLC
ACH-000001,24785538,1.238421,OV
ACH-000200,24785538,-1.573371,LGG
ACH-000168,24785538,-0.126706,LAML
ACH-000287,24785538,1.01745,DLBC
ACH-000911,24785538,2.266271,STAD
ACH-000674,24785538,1.12575,STAD
ACH-000116,24785538,1.029558,OV
ACH-000704,24785538,0.603062,OV
ACH-000113,24785538,-0.104786,LAML
ACH-000336,24785538,1.829484,LAML
ACH-000065,24785538,-2.59031,LAML
ACH-000124,24785538,-0.78587,DLBC
ACH-000751,24785538,2.139919,LAML
ACH-000247,24785538,0.127119,STAD
ACH-000679,24785538,0.228974,ESCA
ACH-000544,24785538,0.079192,ESCA
ACH-000383,24785538,0.476335,ESCA
ACH-000776,24785538,0.227321,MB
ACH-000024,24785538,-0.502377,MM
ACH-000159,24785538,0.267352,KIRC
ACH-000617,24785538,0.953014,OV
ACH-000696,24785538,0.994783,OV
ACH-000443,24785538,0.717688,OV
ACH-000663,24785538,0.265474,OV
ACH-000770,24785538,2.71741,LAML
ACH-000042,24785538,0.196062,PAAD
ACH-000139,24785538,0.119167,PAAD
ACH-000417,24785538,-4.405464,PAAD
ACH-000060,24785538,-1.281222,PAAD
ACH-000599,24785538,-0.695968,PAAD
ACH-000023,24785538,0.847694,PAAD
ACH-000090,24785538,0.94005,PRAD
ACH-000619,24785538,1.167047,HNSC
ACH-000937,24785538,0.65098,ALL
ACH-000218,24785538,-1.099509,LAML
ACH-000320,24785538,-1.429464,PAAD
ACH-000654,24785538,3.256269,DLBC
ACH-000189,24785538,1.644873,KIRC
ACH-000565,24785538,2.5215,COAD/READ
ACH-000169,24785538,-1.752526,SARC
ACH-000960,24785538,-0.268765,ALL
ACH-000144,24785538,-2.427986,STAD
ACH-000482,24785538,-0.034455,LUAD
ACH-000062,24785538,1.130048,LUAD
ACH-000505,24785538,1.851954,SARC
ACH-000943,24785538,0.316399,COAD/READ
ACH-000371,24785538,3.38804,DLBC
ACH-000348,24785538,1.441737,SKCM
ACH-000817,24785538,2.611939,MM
ACH-000636,24785538,1.09466,ALL
ACH-000874,24785538,-2.289568,ALL
ACH-000473,24785538,-0.647527,BLCA
ACH-000242,24785538,2.666557,BLCA
ACH-000614,24785538,2.08075,SKCM
ACH-000410,24785538,-3.465721,SARC
ACH-000670,24785538,-0.293411,SCLC
ACH-000254,24785538,0.416826,HNSC
ACH-000188,24785538,0.93044,HNSC
ACH-000238,24785538,-0.232051,HNSC
ACH-000181,24785538,2.737877,HNSC
ACH-000609,24785538,-0.282029,GBM
ACH-000655,24785538,1.058901,GBM
ACH-000376,24785538,0.202046,GBM
ACH-000273,24785538,1.618799,LGG
ACH-000790,24785538,2.935975,SCLC
ACH-000099,24785538,-0.992623,NB
ACH-000748,24785538,-1.135428,SARC
ACH-000400,24785538,-1.523958,COAD/READ
ACH-000087,24785538,-2.803941,SARC
ACH-000361,24785538,0.399631,LIHC
ACH-000309,24785538,-1.735853,LUAD
ACH-000465,24785538,3.132571,SKCM
ACH-001190,24785538,-1.100063,SKCM
ACH-000822,24785538,0.854308,SKCM
ACH-000615,24785538,3.307854,SKCM
ACH-000810,24785538,0.25682,SKCM
ACH-000665,24785538,0.698858,LUSC
ACH-000260,24785538,0.88795,NB
ACH-000366,24785538,-2.30942,NB
ACH-000341,24785538,-0.2424,NB
ACH-000149,24785538,-3.714983,NB
ACH-000811,24785538,-0.691284,OV
ACH-000939,24785538,0.25845,SARC
ACH-000504,24785538,0.104556,GBM
ACH-000974,24785538,0.061859,UCEC
ACH-000932,24785538,1.548483,STAD
ACH-000483,24785538,1.816844,LIHC
ACH-000478,24785538,-3.145735,LIHC
ACH-000221,24785538,0.089553,LIHC
ACH-000493,24785538,0.225336,LIHC
ACH-000420,24785538,0.565447,LIHC
ACH-000422,24785538,2.154077,LIHC
ACH-000303,24785538,0.249957,STAD
ACH-000722,24785538,-1.682291,COAD/READ
ACH-000567,24785538,0.257058,DLBC
ACH-000114,24785538,1.881481,PAAD
ACH-000664,24785538,2.182792,NA
ACH-000365,24785538,2.167378,DLBC
ACH-000660,24785538,0.075072,DLBC
ACH-000611,24785538,1.639585,DLBC
ACH-000656,24785538,0.638983,DLBC
ACH-000652,24785538,-1.033603,PAAD
ACH-000059,24785538,0.277953,ALL
ACH-000226,24785538,0.834439,NA
ACH-000953,24785538,0.397896,ALL
ACH-000437,24785538,0.282402,GBM
ACH-000890,24785538,0.441782,SCLC
ACH-000236,24785538,1.635285,COAD/READ
ACH-000470,24785538,0.960157,COAD/READ
ACH-000677,24785538,0.375897,LUAD
ACH-000566,24785538,-1.002232,BLCA
ACH-000155,24785538,2.645539,PAAD
ACH-000958,24785538,-0.760079,COAD/READ
ACH-000651,24785538,-0.122711,COAD/READ
ACH-000384,24785538,3.484908,BLCA
ACH-000421,24785538,-0.502541,COAD/READ
ACH-000669,24785538,0.077125,LUSC
ACH-000680,24785538,0.473803,COAD/READ
ACH-000018,24785538,0.564659,BLCA
ACH-000147,24785538,1.133304,BRCA
ACH-000381,24785538,-3.073358,COAD/READ
ACH-000197,24785538,3.125077,ALL
ACH-000720,24785538,-0.782395,BLCA
ACH-000647,24785538,-1.081388,ESCA
ACH-000318,24785538,-0.441643,ESCA
ACH-000488,24785538,-4.459,ESCA
ACH-000353,24785538,0.137042,ESCA
ACH-000772,24785538,-0.788377,SARC
ACH-000408,24785538,2.101311,ESCA
ACH-000605,24785538,2.076001,ESCA
ACH-000452,24785538,-2.97244,ESCA
ACH-000694,24785538,0.318506,ESCA
ACH-000949,24785538,2.41719,STAD
ACH-000146,24785538,2.277287,LAML
ACH-000048,24785538,-1.469434,OV
ACH-000885,24785538,3.70193,OV
ACH-000561,24785538,-0.527715,ESCA
ACH-000716,24785538,-1.65574,THCA
ACH-000430,24785538,3.725551,UNABLE TO CLASSIFY
ACH-000040,24785538,1.212216,GBM
ACH-000232,24785538,1.297163,GBM
ACH-000364,24785538,1.344271,SARC
ACH-000075,24785538,2.955462,GBM
ACH-000579,24785538,2.108386,SKCM
ACH-000425,24785538,3.038448,SKCM
ACH-000568,24785538,3.71671,BRCA
ACH-000554,24785538,4.481797,BRCA
ACH-000522,24785538,1.352871,BLCA
ACH-000115,24785538,-3.373575,PRAD
ACH-000545,24785538,0.956289,BLCA
ACH-000484,24785538,0.396906,KIRC
ACH-000171,24785538,0.636583,KIRC
ACH-000304,24785538,2.473992,SKCM
ACH-000827,24785538,-0.755953,SKCM
ACH-000534,24785538,2.845633,DLBC
ACH-000332,24785538,1.697717,PAAD
ACH-000570,24785538,-0.378157,GBM
ACH-000956,11640390,0.787118,PRAD
ACH-000948,11640390,2.463012,STAD
ACH-000323,11640390,3.516926,GBM
ACH-000905,11640390,1.227645,BLCA
ACH-000973,11640390,1.750091,BLCA
ACH-000896,11640390,2.498676,BLCA
ACH-000070,11640390,1.440311,ALL
ACH-000411,11640390,2.441155,KIRC
ACH-000649,11640390,1.719489,KIRC
ACH-001306,11640390,1.562848,THCA
ACH-001307,11640390,2.318494,THCA
ACH-000137,11640390,2.024049,GBM
ACH-000008,11640390,3.583843,SKCM
ACH-000558,11640390,1.070947,GBM
ACH-000201,11640390,3.577754,SARC
ACH-000788,11640390,2.136841,SKCM
ACH-000740,11640390,3.496407,HNSC
ACH-000657,11640390,1.573803,UNABLE TO CLASSIFY
ACH-000219,11640390,-0.79638,SKCM
ACH-000697,11640390,1.609547,DLBC
ACH-000555,11640390,2.573596,KIRC
ACH-000157,11640390,-3.249741,DLBC
ACH-000052,11640390,1.383016,SARC
ACH-000429,11640390,2.596832,KIRC
ACH-000046,11640390,3.855392,KIRC
ACH-000880,11640390,3.094334,STAD
ACH-000105,11640390,-0.36001,ALL
ACH-000269,11640390,2.227187,GBM
ACH-000838,11640390,0.05692,MM
ACH-000222,11640390,3.752178,PAAD
ACH-000248,11640390,2.804422,BRCA
ACH-000456,11640390,1.96952,THCA
ACH-000603,11640390,3.378272,UNABLE TO CLASSIFY
ACH-000802,11640390,-0.994546,BLCA
ACH-000792,11640390,2.499421,KIRC
ACH-000191,11640390,1.70526,THCA
ACH-000548,11640390,1.801277,HNSC
ACH-000794,11640390,2.525211,HNSC
ACH-000228,11640390,2.035325,HNSC
ACH-000245,11640390,2.322613,DLBC
ACH-000536,11640390,3.846094,BRCA
ACH-000927,11640390,3.949371,BRCA
ACH-000818,11640390,4.376878,BRCA
ACH-000432,11640390,2.088061,LCML
ACH-000535,11640390,2.585594,PAAD
ACH-000009,11640390,0.649414,COAD/READ
ACH-000580,11640390,3.477976,SKCM
ACH-000440,11640390,1.927612,DLBC
ACH-000433,11640390,1.745968,KIRC
ACH-000212,11640390,3.200017,BRCA
ACH-000826,11640390,0.534861,UNABLE TO CLASSIFY
ACH-000832,11640390,3.49525,HNSC
ACH-000142,11640390,3.655467,BLCA
ACH-000518,11640390,3.119532,HNSC
ACH-000856,11640390,2.755589,BRCA
ACH-000457,11640390,1.6809,KIRC
ACH-000174,11640390,2.36514,THCA
ACH-000857,11640390,-0.181877,BRCA
ACH-000392,11640390,2.452277,LUAD
ACH-000264,11640390,2.932136,LUAD
ACH-000783,11640390,3.576738,BRCA
ACH-000713,11640390,3.177909,OV
ACH-000103,11640390,2.038433,OV
ACH-000107,11640390,0.987649,PAAD
ACH-000464,11640390,1.978516,GBM
ACH-000329,11640390,2.742619,GBM
ACH-000963,11640390,0.545048,COAD/READ
ACH-000138,11640390,2.799811,PAAD
ACH-000867,11640390,2.322488,UNABLE TO CLASSIFY
ACH-000136,11640390,0.155337,NB
ACH-000120,11640390,1.428774,NB
ACH-000249,11640390,3.807907,COAD/READ
ACH-000641,11640390,-0.417168,LAML
ACH-000803,11640390,-0.325095,SCLC
ACH-000350,11640390,3.784601,COAD/READ
ACH-000805,11640390,0.989652,SKCM
ACH-000717,11640390,1.659689,ESCA
ACH-000864,11640390,3.612579,UCEC
ACH-000812,11640390,3.050754,SKCM
ACH-000968,11640390,0.923547,SKCM
ACH-000401,11640390,0.825377,SKCM
ACH-000644,11640390,4.617535,SKCM
ACH-000161,11640390,2.649014,LUAD
ACH-000662,11640390,2.408633,NA
ACH-000257,11640390,2.892972,SCLC
ACH-000508,11640390,3.748759,SCLC
ACH-000743,11640390,1.62612,SCLC
ACH-000998,11640390,4.097271,COAD/READ
ACH-000055,11640390,3.246755,MB
ACH-000243,11640390,1.320177,PAAD
ACH-000211,11640390,1.494093,MB
ACH-000786,11640390,2.425717,DLBC
ACH-000334,11640390,3.704993,DLBC
ACH-000863,11640390,2.670125,GBM
ACH-000207,11640390,3.388096,HNSC
ACH-000244,11640390,1.243463,GBM
ACH-000749,11640390,3.193311,SCLC
ACH-000698,11640390,2.26881,SCLC
ACH-000703,11640390,4.286664,SCLC
ACH-000981,11640390,1.622074,ALL
ACH-000056,11640390,3.286668,DLBC
ACH-000979,11640390,3.262952,PRAD
ACH-000258,11640390,1.366908,BRCA
ACH-000563,11640390,3.327076,LUSC
ACH-000560,11640390,0.362617,STAD
ACH-000305,11640390,3.657487,ESCA
ACH-000330,11640390,2.138167,BRCA
ACH-000117,11640390,1.217591,BRCA
ACH-000308,11640390,4.01783,OV
ACH-000936,11640390,4.050981,OV
ACH-000038,11640390,4.540496,CLL
ACH-000821,11640390,1.591098,MM
ACH-000706,11640390,0.540966,LUAD
ACH-000295,11640390,3.737546,LCML
ACH-000978,11640390,3.793136,UCEC
ACH-000198,11640390,1.401654,LAML
ACH-000585,11640390,2.193563,LUSC
ACH-000906,11640390,3.213263,OV
ACH-000913,11640390,3.0984,UCEC
ACH-000846,11640390,3.414595,HNSC
ACH-000903,11640390,2.486998,THCA
ACH-000633,11640390,2.352339,STAD
ACH-000574,11640390,-1.438847,OV
ACH-000082,11640390,0.95999,SARC
ACH-000572,11640390,2.371734,SKCM
ACH-000096,11640390,-1.668637,SARC
ACH-000375,11640390,3.171483,SARC
ACH-000098,11640390,2.119566,LGG
ACH-000738,11640390,0.119375,GBM
ACH-000047,11640390,1.468136,STAD
ACH-000835,11640390,2.581817,SARC
ACH-000756,11640390,1.569083,LGG
ACH-000102,11640390,2.666132,GBM
ACH-000073,11640390,3.346892,DLBC
ACH-000389,11640390,3.221567,LGG
ACH-000843,11640390,3.032686,LUSC
ACH-000374,11640390,0.641248,BRCA
ACH-000111,11640390,2.100018,BRCA
ACH-000699,11640390,3.917965,BRCA
ACH-000277,11640390,4.446426,BRCA
ACH-000352,11640390,3.145048,BRCA
ACH-000878,11640390,3.651572,LUSC
ACH-000349,11640390,3.418805,BRCA
ACH-000930,11640390,3.787711,BRCA
ACH-000196,11640390,3.697221,BRCA
ACH-000624,11640390,2.054672,BRCA
ACH-000223,11640390,3.348301,BRCA
ACH-000859,11640390,3.965002,BRCA
ACH-000725,11640390,2.345541,BRCA
ACH-000691,11640390,1.704828,BRCA
ACH-000755,11640390,4.310282,BRCA
ACH-000515,11640390,0.81746,SCLC
ACH-000667,11640390,0.462461,LUAD
ACH-000668,11640390,3.55083,BRCA
ACH-000562,11640390,3.857056,LUAD
ACH-000012,11640390,1.988184,LUAD
ACH-000971,11640390,2.933403,COAD/READ
ACH-000997,11640390,3.81388,COAD/READ
ACH-000267,11640390,2.569257,NA
ACH-000190,11640390,3.495498,NA
ACH-000643,11640390,0.772264,BRCA
ACH-000004,11640390,1.78172,LAML
ACH-000625,11640390,-0.295714,LIHC
ACH-000847,11640390,2.438237,STAD
ACH-000061,11640390,3.359623,ALL
ACH-000002,11640390,-0.170804,LAML
ACH-000861,11640390,2.216008,LUAD
ACH-000825,11640390,2.168495,NA
ACH-000613,11640390,2.994661,SARC
ACH-000270,11640390,0.410715,PAAD
ACH-000094,11640390,1.122632,PAAD
ACH-000148,11640390,3.148459,BRCA
ACH-000178,11640390,4.563013,PAAD
ACH-000814,11640390,3.860908,SKCM
ACH-000135,11640390,0.693454,SKCM
ACH-000472,11640390,2.893858,HNSC
ACH-000778,11640390,2.113105,HNSC
ACH-000546,11640390,4.170526,HNSC
ACH-000914,11640390,3.222406,DLBC
ACH-000054,11640390,3.112401,SARC
ACH-000986,11640390,3.461187,COAD/READ
ACH-000547,11640390,1.356072,BLCA
ACH-000976,11640390,3.583581,NA
ACH-000475,11640390,3.33245,LIHC
ACH-000480,11640390,0.305251,LIHC
ACH-000118,11640390,2.017106,PAAD
ACH-000672,11640390,3.499231,NA
ACH-000882,11640390,1.875366,SKCM
ACH-000650,11640390,1.237459,SKCM
ACH-000915,11640390,2.242961,SKCM
ACH-000396,11640390,2.081222,BLCA
ACH-000476,11640390,2.308097,LIHC
ACH-000151,11640390,2.03626,DLBC
ACH-000326,11640390,2.618494,LCML
ACH-000106,11640390,4.023519,CLL
ACH-000346,11640390,3.613855,CLL
ACH-000551,11640390,3.413571,LCML
ACH-000231,11640390,2.471538,LGG
ACH-000315,11640390,3.310155,DLBC
ACH-000983,11640390,2.943403,LCML
ACH-000386,11640390,3.173551,LAML
ACH-000969,11640390,3.791809,COAD/READ
ACH-000815,11640390,2.696915,NA
ACH-000684,11640390,3.24229,KIRC
ACH-000250,11640390,3.347394,KIRC
ACH-000380,11640390,0.555868,MM
ACH-001106,11640390,1.481953,ALL
ACH-000227,11640390,1.878755,NB
ACH-000486,11640390,2.547272,BLCA
ACH-000074,11640390,3.088673,LCML
ACH-000607,11640390,2.961966,SARC
ACH-000823,11640390,2.688161,ESCA
ACH-000855,11640390,1.323988,ESCA
ACH-000693,11640390,1.069019,ESCA
ACH-000637,11640390,2.378697,ESCA
ACH-000784,11640390,3.196551,ESCA
ACH-000183,11640390,0.155396,MM
ACH-000754,11640390,2.944959,NA
ACH-000806,11640390,2.854902,NA
ACH-000301,11640390,2.561192,LCML
ACH-000627,11640390,0.607377,NA
ACH-000596,11640390,-1.67049,NA
ACH-000595,11640390,2.828725,GBM
ACH-000104,11640390,2.420136,ALL
ACH-000950,11640390,3.376061,COAD/READ
ACH-000750,11640390,0.829234,SKCM
ACH-000204,11640390,0.237269,MM
ACH-000501,11640390,2.344874,COAD/READ
ACH-000957,11640390,1.709609,COAD/READ
ACH-000985,11640390,0.668212,COAD/READ
ACH-000007,11640390,0.440209,COAD/READ
ACH-000787,11640390,1.773844,LUAD
ACH-000019,11640390,0.443522,BRCA
ACH-000621,11640390,3.35919,BRCA
ACH-000759,11640390,2.255658,BRCA
ACH-000768,11640390,2.383751,BRCA
ACH-000934,11640390,3.044292,BRCA
ACH-000876,11640390,4.189162,BRCA
ACH-000573,11640390,3.893726,BRCA
ACH-000910,11640390,3.722598,BRCA
ACH-000849,11640390,3.356242,BRCA
ACH-000935,11640390,2.792033,COAD/READ
ACH-000439,11640390,3.17256,LAML
ACH-000072,11640390,3.264738,LCML
ACH-000881,11640390,-0.245199,SKCM
ACH-000449,11640390,3.103214,SARC
ACH-000987,11640390,3.848957,SKCM
ACH-000879,11640390,3.540308,UCEC
ACH-000359,11640390,2.28432,SARC
ACH-000078,11640390,2.222875,NB
ACH-000351,11640390,3.544877,STAD
ACH-000356,11640390,3.4989,STAD
ACH-000058,11640390,2.014074,THCA
ACH-000362,11640390,2.615205,LAML
ACH-000745,11640390,-1.524108,MM
ACH-000006,11640390,2.097527,LAML
ACH-000944,11640390,2.965328,DLBC
ACH-000804,11640390,1.681565,NB
ACH-000294,11640390,-1.7212,LAML
ACH-000866,11640390,3.205869,SCLC
ACH-000514,11640390,1.136032,SCLC
ACH-000980,11640390,2.993384,NA
ACH-000327,11640390,4.384669,LUAD
ACH-000852,11640390,3.181571,LUAD
ACH-000830,11640390,4.035874,SCLC
ACH-000589,11640390,1.420863,LUAD
ACH-000869,11640390,1.666959,LUAD
ACH-000766,11640390,1.038492,LUAD
ACH-000893,11640390,1.192796,LUAD
ACH-000379,11640390,3.576721,LUAD
ACH-000496,11640390,1.85174,LUAD
ACH-000888,11640390,4.615957,LUAD
ACH-000559,11640390,3.72913,SCLC
ACH-000733,11640390,4.028217,LUAD
ACH-000586,11640390,3.62508,SCLC
ACH-000434,11640390,3.183389,NA
ACH-000414,11640390,0.891584,LUAD
ACH-000752,11640390,3.888147,SCLC
ACH-000729,11640390,2.322882,SCLC
ACH-000587,11640390,0.225346,LUAD
ACH-000886,11640390,2.195059,LUAD
ACH-000781,11640390,2.471525,LUAD
ACH-000298,11640390,2.616113,SCLC
ACH-000521,11640390,1.610795,LUAD
ACH-000153,11640390,4.254488,MESO
ACH-000394,11640390,2.034588,SCLC
ACH-000451,11640390,2.340404,LUAD
ACH-000841,11640390,2.416156,LUAD
ACH-000290,11640390,2.703986,SCLC
ACH-000639,11640390,1.076741,SCLC
ACH-000929,11640390,-0.735269,UNABLE TO CLASSIFY
ACH-000311,11640390,-1.546873,LUAD
ACH-000481,11640390,2.289198,LUSC
ACH-000924,11640390,-1.170374,UNABLE TO CLASSIFY
ACH-000399,11640390,3.52589,SCLC
ACH-000447,11640390,1.243758,LUAD
ACH-000718,11640390,4.759577,LUAD
ACH-000900,11640390,3.590208,LUAD
ACH-000951,11640390,2.485553,LUAD
ACH-000875,11640390,2.160136,LUAD
ACH-000121,11640390,1.620792,LUAD
ACH-000186,11640390,4.147625,UNABLE TO CLASSIFY
ACH-000092,11640390,3.534012,MESO
ACH-000648,11640390,1.656869,MESO
ACH-001075,11640390,0.305998,NA
ACH-000860,11640390,-0.512103,LUAD
ACH-000638,11640390,0.33742,LUAD
ACH-000800,11640390,3.757929,SCLC
ACH-000463,11640390,3.094744,NA
ACH-000871,11640390,2.955948,SCLC
ACH-000343,11640390,1.214016,LUAD
ACH-000816,11640390,2.517626,SCLC
ACH-000767,11640390,0.714119,SCLC
ACH-000628,11640390,4.270541,LUAD
ACH-000378,11640390,2.067177,LUAD
ACH-000945,11640390,2.330558,LUAD
ACH-000853,11640390,2.513188,NA
ACH-000358,11640390,3.69949,SCLC
ACH-000491,11640390,2.590803,COAD/READ
ACH-000775,11640390,-1.430916,NA
ACH-000403,11640390,0.06911,COAD/READ
ACH-000789,11640390,0.981481,NA
ACH-000355,11640390,3.3658,SCLC
ACH-000416,11640390,0.677119,LUAD
ACH-000292,11640390,3.455914,SCLC
ACH-000001,11640390,2.500262,OV
ACH-000287,11640390,2.298804,DLBC
ACH-000911,11640390,3.791925,STAD
ACH-000674,11640390,2.515648,STAD
ACH-000116,11640390,3.760992,OV
ACH-000704,11640390,2.804671,OV
ACH-000113,11640390,1.535414,LAML
ACH-000336,11640390,3.07016,LAML
ACH-000065,11640390,-1.351125,LAML
ACH-000124,11640390,-0.334202,DLBC
ACH-000751,11640390,2.59641,LAML
ACH-000247,11640390,2.898432,STAD
ACH-000679,11640390,2.601519,ESCA
ACH-000544,11640390,1.250173,ESCA
ACH-000383,11640390,3.269526,ESCA
ACH-000776,11640390,3.693462,MB
ACH-000024,11640390,0.684337,MM
ACH-000159,11640390,3.112349,KIRC
ACH-000291,11640390,1.412262,OV
ACH-000617,11640390,2.295002,OV
ACH-000696,11640390,2.360428,OV
ACH-000527,11640390,3.325438,OV
ACH-000663,11640390,1.653134,OV
ACH-000372,11640390,2.652862,ALL
ACH-000770,11640390,2.71741,LAML
ACH-000042,11640390,0.301373,PAAD
ACH-000139,11640390,1.482715,PAAD
ACH-000235,11640390,1.980508,PAAD
ACH-000417,11640390,-0.890821,PAAD
ACH-000060,11640390,0.393293,PAAD
ACH-000599,11640390,0.306858,PAAD
ACH-000023,11640390,2.957858,PAAD
ACH-000090,11640390,3.918689,PRAD
ACH-000619,11640390,3.55147,HNSC
ACH-000937,11640390,2.68208,ALL
ACH-000218,11640390,-1.349552,LAML
ACH-000320,11640390,0.775869,PAAD
ACH-000654,11640390,1.110051,DLBC
ACH-000189,11640390,0.844312,KIRC
ACH-000565,11640390,4.045846,COAD/READ
ACH-000169,11640390,-0.14051,SARC
ACH-000960,11640390,1.02329,ALL
ACH-000144,11640390,-0.080903,STAD
ACH-000482,11640390,0.305342,LUAD
ACH-000062,11640390,3.295484,LUAD
ACH-000505,11640390,2.035241,SARC
ACH-000943,11640390,2.806224,COAD/READ
ACH-000371,11640390,3.384699,DLBC
ACH-000719,11640390,3.696755,OV
ACH-000348,11640390,3.415496,SKCM
ACH-000817,11640390,3.092979,MM
ACH-000636,11640390,2.505487,ALL
ACH-000874,11640390,-1.276206,ALL
ACH-000473,11640390,1.446254,BLCA
ACH-000242,11640390,3.820778,BLCA
ACH-000410,11640390,-1.019458,SARC
ACH-000670,11640390,1.813258,SCLC
ACH-000254,11640390,1.722692,HNSC
ACH-000238,11640390,1.776869,HNSC
ACH-000181,11640390,3.549983,HNSC
ACH-000609,11640390,2.197834,GBM
ACH-000655,11640390,3.42054,GBM
ACH-000376,11640390,3.351137,GBM
ACH-000273,11640390,3.020963,LGG
ACH-000441,11640390,2.484537,SKCM
ACH-000790,11640390,3.194346,SCLC
ACH-000099,11640390,0.084463,NB
ACH-000748,11640390,-0.205641,SARC
ACH-000400,11640390,0.874334,COAD/READ
ACH-000087,11640390,-1.439046,SARC
ACH-000361,11640390,2.100272,LIHC
ACH-000309,11640390,0.390618,LUAD
ACH-000465,11640390,3.345503,SKCM
ACH-001190,11640390,0.72439,SKCM
ACH-000822,11640390,2.055405,SKCM
ACH-000615,11640390,2.409536,SKCM
ACH-000810,11640390,1.309083,SKCM
ACH-000665,11640390,2.414625,LUSC
ACH-000363,11640390,-0.275468,MM
ACH-000260,11640390,3.59087,NB
ACH-000366,11640390,-1.400558,NB
ACH-000341,11640390,1.030285,NB
ACH-000149,11640390,-1.401598,NB
ACH-000811,11640390,1.434035,OV
ACH-000939,11640390,2.723817,SARC
ACH-000504,11640390,1.380465,GBM
ACH-000974,11640390,2.650565,UCEC
ACH-000932,11640390,1.83451,STAD
ACH-000483,11640390,3.168218,LIHC
ACH-000478,11640390,-0.550864,LIHC
ACH-000221,11640390,1.327586,LIHC
ACH-000493,11640390,0.673919,LIHC
ACH-000420,11640390,0.957923,LIHC
ACH-000422,11640390,3.192043,LIHC
ACH-000303,11640390,3.764478,STAD
ACH-000722,11640390,-0.0881,COAD/READ
ACH-000567,11640390,1.94898,DLBC
ACH-000114,11640390,3.237593,PAAD
ACH-000664,11640390,2.182792,NA
ACH-000365,11640390,2.190005,DLBC
ACH-000660,11640390,2.113182,DLBC
ACH-000611,11640390,1.908104,DLBC
ACH-000656,11640390,2.38421,DLBC
ACH-000652,11640390,0.01757,PAAD
ACH-000059,11640390,3.218571,ALL
ACH-000226,11640390,2.452824,NA
ACH-000953,11640390,1.27442,ALL
ACH-000437,11640390,2.49003,GBM
ACH-000890,11640390,3.157875,SCLC
ACH-000236,11640390,4.031434,COAD/READ
ACH-000470,11640390,2.227334,COAD/READ
ACH-000677,11640390,2.162464,LUAD
ACH-000566,11640390,0.839787,BLCA
ACH-000155,11640390,3.068597,PAAD
ACH-000651,11640390,1.695214,COAD/READ
ACH-000384,11640390,3.860767,BLCA
ACH-000421,11640390,0.339342,COAD/READ
ACH-000669,11640390,0.799873,LUSC
ACH-000018,11640390,2.641991,BLCA
ACH-000147,11640390,3.816966,BRCA
ACH-000381,11640390,-0.302461,COAD/READ
ACH-000197,11640390,3.543409,ALL
ACH-000720,11640390,1.325509,BLCA
ACH-000647,11640390,0.073858,ESCA
ACH-000318,11640390,0.475787,ESCA
ACH-000488,11640390,-2.399586,ESCA
ACH-000353,11640390,1.366196,ESCA
ACH-000772,11640390,0.710142,SARC
ACH-000408,11640390,2.52362,ESCA
ACH-000605,11640390,4.161615,ESCA
ACH-000452,11640390,0.361033,ESCA
ACH-000949,11640390,2.498657,STAD
ACH-000146,11640390,3.342303,LAML
ACH-000048,11640390,1.897296,OV
ACH-000885,11640390,3.767882,OV
ACH-000561,11640390,0.806468,ESCA
ACH-000716,11640390,0.815897,THCA
ACH-000430,11640390,3.390556,UNABLE TO CLASSIFY
ACH-000040,11640390,3.393727,GBM
ACH-000232,11640390,3.105119,GBM
ACH-000364,11640390,2.491771,SARC
ACH-000075,11640390,4.105649,GBM
ACH-000579,11640390,3.446209,SKCM
ACH-000425,11640390,2.556363,SKCM
ACH-000568,11640390,3.717306,BRCA
ACH-000554,11640390,4.07493,BRCA
ACH-000522,11640390,2.982983,BLCA
ACH-000115,11640390,-2.175623,PRAD
ACH-000545,11640390,2.554321,BLCA
ACH-000484,11640390,1.770081,KIRC
ACH-000171,11640390,3.107692,KIRC
ACH-000304,11640390,3.597568,SKCM
ACH-000827,11640390,2.917058,SKCM
ACH-000534,11640390,2.901592,DLBC
ACH-000332,11640390,1.235725,PAAD
ACH-000570,11640390,3.568893,GBM
ACH-000956,82146,3.40233,PRAD
ACH-000948,82146,3.896787,STAD
ACH-000323,82146,3.713672,GBM
ACH-000905,82146,3.542404,BLCA
ACH-000973,82146,2.494451,BLCA
ACH-000896,82146,3.529678,BLCA
ACH-000070,82146,3.07733,ALL
ACH-000411,82146,3.833658,KIRC
ACH-000649,82146,2.268641,KIRC
ACH-001306,82146,5.075519,THCA
ACH-001307,82146,2.187651,THCA
ACH-000137,82146,2.382412,GBM
ACH-000008,82146,4.298884,SKCM
ACH-000201,82146,2.755748,SARC
ACH-000788,82146,2.804151,SKCM
ACH-000740,82146,2.600142,HNSC
ACH-000657,82146,3.720722,UNABLE TO CLASSIFY
ACH-000219,82146,1.588029,SKCM
ACH-000697,82146,3.167402,DLBC
ACH-000555,82146,4.240005,KIRC
ACH-000157,82146,2.052998,DLBC
